galaxy,subset,class,radial_index,radius_m,radius_kpc,v_obs_kms,g_N,A_B,C_B,nu_B,S_Psi,alpha_B,S_rad,sin_alpha_B_S_rad
DDO161,calibration_24,low_mass_dwarf,15,1.9378055211765786e+20,6.28,55.0,5.1514125048635e-12,0.2064761776032564,0.11408797593937779,0.24251474001342763,0.36076986854078547,1.1315483544679381,0.7832815396627899,0.708925974745275
DDO161,calibration_24,low_mass_dwarf,16,2.082832367506673e+20,6.75,57.6,5.007621973810143e-12,0.20006236740042171,0.10849677669775439,0.2356049197115596,0.3744334181058155,1.1453966526259067,0.7964169243170739,0.7254353629822746
DDO161,calibration_24,low_mass_dwarf,17,2.227859213836767e+20,7.22,59.7,4.863831442756787e-12,0.19364855719758706,0.10290557745613096,0.22869509940969163,0.3871489271960538,1.1577462189643326,0.8094937343165954,0.7414159242193962
DDO161,calibration_24,low_mass_dwarf,18,2.3728860601668613e+20,7.6899999999999995,60.5,4.732936706960303e-12,0.18793033225230044,0.09839788233608038,0.22246872437887447,0.3990318633777871,1.1685989299661599,0.8204088087313806,0.7549426998275948
DDO161,calibration_24,low_mass_dwarf,19,2.5179129064969555e+20,8.16,61.8,4.603868042430167e-12,0.18231060361738502,0.09404361363944629,0.21633912661124488,0.4102697355848094,1.1784548842850722,0.8309422054694678,0.767804172138915
DDO161,calibration_24,low_mass_dwarf,20,2.6660254304085413e+20,8.64,62.9,4.472053236101517e-12,0.17657130628810966,0.0895967009279902,0.21007911186983594,0.42078737941446515,1.1873960848638456,0.8415921905899855,0.7804909566447115
DDO161,calibration_24,low_mass_dwarf,21,2.8110522767386352e+20,9.11,63.0,4.343112803879439e-12,0.17096330528754358,0.08526267990856239,0.20396095905662606,0.430543872370618,1.1954424220478383,0.8518594450065711,0.7925512339586448
DDO161,calibration_24,low_mass_dwarf,22,2.9560791230687294e+20,9.579999999999998,64.5,4.219013703708949e-12,0.16579807392065812,0.08169309750927245,0.19827490346992785,0.43971838063081237,1.2026318907548987,0.8606022987183913,0.802932945252694
DDO161,calibration_24,low_mass_dwarf,23,3.101105969398824e+20,10.05,65.6,4.094914603538458e-12,0.16063284255377264,0.0781235151099825,0.19258884788322958,0.4483511204877348,1.2092311698574405,0.8692196627604133,0.8130196683997059
DDO161,calibration_24,low_mass_dwarf,24,3.246132815728918e+20,10.52,67.5,3.970815503367968e-12,0.1554676111868872,0.07455393271069258,0.1869027922965314,0.4564783731735972,1.2153079592516414,0.8776985198631058,0.822821846307161
DDO161,calibration_24,low_mass_dwarf,25,3.391159662059013e+20,10.99,66.8,3.847556371215592e-12,0.15036429709207574,0.07107712502766377,0.18127590036001806,0.46413540352261323,1.2209003553103277,0.8858606640987888,0.8321849304049485
DDO161,calibration_24,low_mass_dwarf,26,3.536186508389107e+20,11.46,66.8,3.728898588792949e-12,0.14560016617683705,0.06810853778444673,0.1759731072462186,0.47144072314828017,1.2260206413880181,0.8929745767962206,0.8404241761211513
DDO161,calibration_24,low_mass_dwarf,27,3.6842990323006924e+20,11.94,66.6,3.607716172701738e-12,0.14073467077404006,0.06507678911052295,0.17055748874701912,0.4783336155565405,1.230776162306254,0.9000954069288746,0.8485630913517286
DDO161,calibration_24,low_mass_dwarf,28,3.8293258786307867e+20,12.41,66.8,3.489058390279095e-12,0.13597053985880134,0.0621082018673059,0.16525469563321965,0.4849105138919183,1.2352316549979767,0.9069170125561474,0.8563332739680687
DDO161,calibration_24,low_mass_dwarf,29,3.9805240801238634e+20,12.899999999999999,66.3,3.3680311840735497e-12,0.13114634764586391,0.05918268440101317,0.15986168856293978,0.49111687320081104,1.2393595771508399,0.913567023223729,0.8638468675130738
DDO161,calibration_24,low_mass_dwarf,30,4.1255509264539576e+20,13.37,66.1,3.2571015666787097e-12,0.12679364349226488,0.05670259368271546,0.15494946976093135,0.4968704298208673,1.2430644309137697,0.9192356199231396,0.870309187186279
DDO168,external_151,low_mass_dwarf,0,1.2651278084114604e+19,0.41,15.0,9.221693208564066e-12,0.46109479265635045,0.6302298700446042,0.5211041401969256,0.06184886496228813,0.4719906927102596,0.23341831612665212,0.10612602420798195
DDO168,external_151,low_mass_dwarf,1,2.530255616822921e+19,0.82,23.4,9.263101117898763e-12,0.39237633751739437,0.6073342382149559,0.49957945680440974,0.11496615395227262,0.5925616494106483,0.24788571529314612,0.13844114130400903
DDO168,external_151,low_mass_dwarf,2,3.826240201049295e+19,1.24,29.2,9.371981642494374e-12,0.39299998816253023,0.5165021209174763,0.4755720901790513,0.15971063817018363,0.7278426276014685,0.2893233939939135,0.19247541581840982
DDO168,external_151,low_mass_dwarf,3,5.060511233645842e+19,1.64,36.2,9.439928798610688e-12,0.38901704921912517,0.44460682207610813,0.45422265336931195,0.1984168472368355,0.8299802884853277,0.331180121144217,0.24438379520215753
DDO168,external_151,low_mass_dwarf,4,6.356495817872216e+19,2.06,44.0,9.463582632305161e-12,0.3787291241551583,0.3886093190375668,0.43382647151840814,0.2325904276984473,0.9067330840791656,0.3723160531407041,0.2931968345846755
DDO168,external_151,low_mass_dwarf,5,7.621623626283678e+19,2.4700000000000006,52.1,9.343776303158171e-12,0.3675027134572518,0.34362698320698815,0.415181902225598,0.26267362804244737,0.9659141470587461,0.4120861496091697,0.33896933469876306
DDO168,external_151,low_mass_dwarf,6,8.917608210510052e+19,2.89,52.9,9.148594891495464e-12,0.35540245082974475,0.30245652239164844,0.39672448115257186,0.28929537505502667,1.013755474393629,0.45456217640638663,0.38584294734373653
DDO168,external_151,low_mass_dwarf,7,1.0182736018921511e+20,3.3,54.8,8.862186545590894e-12,0.3418217573300635,0.271329920959583,0.37972877752267703,0.31275957509031216,1.0503989932737392,0.49253373239553216,0.42733294635001645
DDO168,external_151,low_mass_dwarf,8,1.1447863827332973e+20,3.71,55.0,8.560013844681746e-12,0.3279608248592565,0.24192470702669436,0.3629305518896465,0.33378200850343365,1.0812032355655874,0.5324760683414309,0.46992306274950424
DDO168,external_151,low_mass_dwarf,9,1.2712991635744432e+20,4.12,52.0,8.214575906426355e-12,0.31337708184892227,0.21825742142392673,0.3468032220411099,0.35270272850501283,1.1060098530667708,0.5691766581824536,0.5087968588182828
DDO170,calibration_24,low_mass_dwarf,0,5.7702170773888565e+19,1.87,27.7,4.948604569666679e-12,0.1956993619071251,0.143537828503415,0.25278392938560074,0.10412042010613794,0.6223362342364817,0.7337615471065702,0.4277352756350685
DDO170,calibration_24,low_mass_dwarf,1,1.0367876673810992e+20,3.3599999999999994,42.4,4.410008817851718e-12,0.16507635077811925,0.09596284652673878,0.20677472375544137,0.1746508503384176,0.8360354058068248,0.8344271903250027,0.6191375116990925
DDO170,calibration_24,low_mass_dwarf,2,1.4996393046048044e+20,4.86,52.5,3.989907739707066e-12,0.13669987047983714,0.07111274605903564,0.17195802150936346,0.22536717594241595,0.9471703177902385,0.8910400010959295,0.7233162200243388
DDO170,calibration_24,low_mass_dwarf,3,1.959405264247018e+20,6.35,55.6,3.5731308620199107e-12,0.11536708131229659,0.055387534229214365,0.14580950037408724,0.2637299992025415,1.014616823061183,0.9252745609679877,0.7858156224762871
DDO170,calibration_24,low_mass_dwarf,4,2.422256901470723e+20,7.85,58.6,3.1906083880612337e-12,0.0983161327979595,0.04463164295150339,0.12505408026711615,0.29372842317567927,1.0592256452658722,0.9471367997043784,0.825881183575323
DDO170,calibration_24,low_mass_dwarf,5,2.8820228611129367e+20,9.34,59.0,2.8496175512474117e-12,0.08450559832891341,0.03675871826689978,0.10814876523523344,0.31768981079195463,1.0906352356252886,0.9617658637509249,0.8530098826152969
DDO170,calibration_24,low_mass_dwarf,6,3.341788820755151e+20,10.830000000000002,60.0,2.543166919944163e-12,0.07300906425047209,0.030675092566430737,0.09393450142049031,0.3372839512611895,1.113917738730951,0.9719925259653371,0.8722990190324983
DDO170,calibration_24,low_mass_dwarf,7,3.8046404579788554e+20,12.33,62.2,2.262913296227333e-12,0.06310922280915296,0.025723112266643432,0.08157262350457581,0.35346133271136393,1.1316977010695106,0.9794482208197384,0.8865330871967303
ESO079-G014,external_151,bulge_rich_hsb,0,1.2651278084114604e+19,0.41,33.2,3.8012076706168854e-11,0.5073804475726413,0.4545901077185063,0.4889596740732485,0.07918968570255068,0.5940661471041258,0.31029281842652706,0.17368179457650362
ESO079-G014,external_151,bulge_rich_hsb,1,3.02396402986154e+19,0.98,50.4,3.740504522210223e-11,0.4674659053973486,0.4417845942464766,0.47364846729284704,0.1569111171941092,0.7738745610339852,0.323362351805807,0.22600169709970783
ESO079-G014,external_151,bulge_rich_hsb,2,5.492506095054633e+19,1.78,53.9,3.6553071209377153e-11,0.41144549532676233,0.42381194375941744,0.45215905426772224,0.2339545768299916,0.9056435429209353,0.34289977096813207,0.2698012547886796
ESO079-G014,external_151,bulge_rich_hsb,3,8.300472694211777e+19,2.69,67.6,3.558395076990237e-11,0.3477222788714704,0.4033680538303876,0.4277148469516428,0.29061363139892,0.9797878758596616,0.36693678601951946,0.3046966725795038
ESO079-G014,external_151,bulge_rich_hsb,4,1.0367876673810992e+20,3.3599999999999994,81.7,3.455919263246594e-11,0.32118959348518283,0.3749963446983048,0.409324085277294,0.34081622118398375,1.0443698404458155,0.3944850426514051,0.34107495845109526
ESO079-G014,external_151,bulge_rich_hsb,5,1.35461245827471e+20,4.39,102.0,3.2552454862511753e-11,0.3086532426687823,0.3129192063119554,0.3805064997122945,0.3944768065487042,1.114602970729025,0.4564797003651053,0.40979823914238483
ESO079-G014,external_151,bulge_rich_hsb,6,1.7434078335426226e+20,5.65,116.0,3.00976106002377e-11,0.29331751254386507,0.23698018265486773,0.34525391931239213,0.4303082645431843,1.16450504379857,0.549999530995997,0.5052256319026619
ESO079-G014,external_151,bulge_rich_hsb,7,1.9563195866655267e+20,6.34,132.0,2.879313573188051e-11,0.2820329333060989,0.2050758610018139,0.32678798635415596,0.4499007393677397,1.1866806020735512,0.5987438557480722,0.5551134915318915
ESO079-G014,external_151,bulge_rich_hsb,8,2.126031853647552e+20,6.89,137.0,2.7789072346617815e-11,0.2704492170378894,0.18832777540319995,0.31282128435410217,0.4776377519474635,1.2086128492717247,0.6292753890990838,0.5884514065116604
ESO079-G014,external_151,bulge_rich_hsb,9,2.5734551029638e+20,8.34,154.0,2.5141996149107065e-11,0.23991032869442774,0.14417373155230864,0.2759999790812332,0.5118414331588369,1.2380719678530725,0.7153487895615305,0.6761162179120973
ESO079-G014,external_151,bulge_rich_hsb,10,3.0980202918173324e+20,10.04,163.0,2.2112671046696384e-11,0.20592928297752053,0.10576083645305548,0.23638830037015363,0.5390076495436573,1.2597836791810635,0.799996004020833,0.7616155275317331
ESO079-G014,external_151,bulge_rich_hsb,11,3.5948143824374425e+20,11.649999999999999,170.0,1.929087694396083e-11,0.17490676069864014,0.07787459594844154,0.20113666384020734,0.5599095391529675,1.274786260734669,0.8645774593005192,0.8269752459232533
ESO079-G014,external_151,bulge_rich_hsb,12,4.1224652488724664e+20,13.36,175.0,1.66972576570795e-11,0.14654159547014048,0.05850492682413064,0.16932497283801975,0.5765122406657004,1.2852478503024423,0.9098655757110117,0.8730226619740267
ESO079-G014,external_151,bulge_rich_hsb,13,4.647030437725999e+20,15.06,177.0,1.4240710832971094e-11,0.11973829072393069,0.04225737887188972,0.13939908766870274,0.5889056514007173,1.2928778679315507,0.9443705311577828,0.9081337131844768
ESO079-G014,external_151,bulge_rich_hsb,14,5.14382452834611e+20,16.67,178.0,1.2431473822107026e-11,0.10102246721687833,0.0335714207104747,0.11818357030897658,0.5985941990170058,1.2978763041582841,0.9618382002874756,0.9262385744415269
ESO116-G012,external_151,bulge_rich_hsb,0,7.714193953728418e+18,0.25,20.9,3.5564206294760495e-11,0.6688579286007054,0.9267160763559589,0.6101635416683154,0.09844977320031112,0.5789945215273601,0.15027462012011628,0.082227659563895
ESO116-G012,external_151,bulge_rich_hsb,1,2.5611123926378344e+19,0.83,40.0,3.290549741728754e-11,0.5641550695512307,0.7814996542142555,0.5639539817897607,0.17185686106173137,0.7303119095160846,0.1849352343385483,0.12337067016220057
ESO116-G012,external_151,bulge_rich_hsb,2,4.258235062458086e+19,1.38,51.5,3.0384307964511465e-11,0.4648678756250047,0.6437944263212608,0.5201345715600967,0.22442988029462302,0.8338814151420928,0.22995920577799112,0.17029520418408156
ESO116-G012,external_151,bulge_rich_hsb,3,5.708503525759029e+19,1.85,67.9,2.7720872120100617e-11,0.413139369329764,0.5331847367471421,0.48315561717890565,0.2786450730317871,0.9367458112815608,0.2796332996428534,0.22528224649992817
ESO116-G012,external_151,bulge_rich_hsb,4,8.269615918396865e+19,2.68,80.2,2.1990395089118496e-11,0.3886106052131505,0.35210950538191144,0.41879408748203095,0.32104966595285866,1.0421592631375125,0.40410346214037934,0.34894143166108493
ESO116-G012,external_151,bulge_rich_hsb,5,9.843311484957462e+19,3.1900000000000004,83.3,1.846925860020177e-11,0.3735387140089663,0.24084641141050472,0.37924664152371035,0.34699141135396333,1.1028889249399259,0.5226293473147784,0.4664540325102549
ESO116-G012,external_151,bulge_rich_hsb,6,1.1355293499888232e+20,3.68,91.4,1.6423376918998785e-11,0.3423411592143948,0.19778057546448238,0.34796041512507053,0.3678236239680634,1.1315583056716962,0.5923475409868273,0.5361195177775167
ESO116-G012,external_151,bulge_rich_hsb,7,1.2743848411559346e+20,4.13,102.0,1.475354295824894e-11,0.3110770562332317,0.16820934506536372,0.3202771788080412,0.3970193885079006,1.161526282779522,0.6498839994991767,0.5962110845178643
ESO116-G012,external_151,bulge_rich_hsb,8,1.6138093751199852e+20,5.23,105.0,1.1178517061365247e-11,0.24299412473083562,0.10926413611226975,0.259555535753103,0.42373573757776734,1.1918071707830875,0.7790582208076539,0.7237755512531053
ESO116-G012,external_151,bulge_rich_hsb,9,1.866834936802277e+20,6.05,109.0,9.364890638121659e-12,0.20625307049874214,0.08773400043116944,0.22596356768915216,0.44146489995113075,1.2067871588817263,0.8345525607607139,0.7798701561168602
ESO116-G012,external_151,bulge_rich_hsb,10,2.101346432995621e+20,6.81,108.0,7.938433359555687e-12,0.17731139040353264,0.07190267277653078,0.1991860827329704,0.45557547266250403,1.2179523984223304,0.8747221859390057,0.8208338222745132
ESO116-G012,external_151,bulge_rich_hsb,11,2.3327722516074735e+20,7.56,109.0,6.943572687987261e-12,0.1570422896217329,0.06296924579837523,0.17982869663837267,0.46771600100693955,1.226386152874812,0.8982815007133385,0.8455297094918066
ESO116-G012,external_151,bulge_rich_hsb,12,2.5672837478008177e+20,8.32,110.0,6.016863059284618e-12,0.1382002753028789,0.05476506779722495,0.16166992704209968,0.4783132811275542,1.2335479395172502,0.9186628370553257,0.8669133860586621
ESO116-G012,external_151,bulge_rich_hsb,13,2.8048809215756527e+20,9.09,111.0,5.371294157226937e-12,0.12522571310795866,0.04950951262716208,0.14852064438181858,0.4877435763508959,1.2395560584851801,0.931504736094201,0.8808678738135808
ESO116-G012,external_151,bulge_rich_hsb,14,3.042478095350488e+20,9.860000000000001,112.0,4.746216673322692e-12,0.11264523114494109,0.04441137274332168,0.1357169570714767,0.49606763344469146,1.2447609894090452,0.943152640624005,0.8934670070086256
ESO444-G084,external_151,low_mass_dwarf,0,8.022761711877555e+18,0.26,18.3,8.915153482070781e-12,0.45661517453476014,0.5487189009750663,0.5000909039805678,0.07295740306598945,0.5236986839735236,0.26708736044103104,0.1335667888046816
ESO444-G084,external_151,low_mass_dwarf,1,2.3759717377483526e+19,0.77,35.3,7.877496823688516e-12,0.35549316143195736,0.4584292283565947,0.44739448200932463,0.13028020896870401,0.662255585827737,0.3277627785818141,0.2015404102508073
ESO444-G084,external_151,low_mass_dwarf,2,3.980524080123864e+19,1.29,47.8,7.013047602346465e-12,0.34379237081771497,0.32592826211373555,0.40049262212682357,0.17631527533930033,0.8131646797184837,0.4337795137142134,0.31512588840741984
ESO444-G084,external_151,low_mass_dwarf,3,5.585076422499375e+19,1.81,52.8,6.491919325158052e-12,0.3173685693064785,0.25779696000080715,0.36476126381401563,0.21384997380118484,0.9047165858313833,0.5153726781323738,0.40521180040559995
ESO444-G084,external_151,low_mass_dwarf,4,7.1587719890599715e+19,2.32,58.0,6.055522444803528e-12,0.2920454883985686,0.2107452413633575,0.33427328351276464,0.2611786312370897,0.9935447183078573,0.586694345508017,0.4916297221858367
ESO444-G084,external_151,low_mass_dwarf,5,1.0460447001255734e+20,3.39,63.1,5.216404790310073e-12,0.23999547177721536,0.1427291987239787,0.2766126917944936,0.3074706524768957,1.0693983787009016,0.7169450280015096,0.628697334602003
ESO444-G084,external_151,low_mass_dwarf,6,1.3700408461821672e+20,4.44,62.7,4.406924910077687e-12,0.1925467478764422,0.09830198677004645,0.225216884529809,0.3407831557488244,1.11444146772475,0.8187375140661007,0.7349518422445435
ESO563-G021,external_151,bulge_rich_hsb,0,1.3885549116711152e+19,0.45,18.9,1.5410171623758579e-10,0.7066169909830917,0.5282422424158528,0.5495223623657384,0.13112440254663987,0.7738555297127762,0.2562256918189235,0.1790756193666423
ESO563-G021,external_151,bulge_rich_hsb,1,4.1348079591984325e+19,1.34,58.3,1.4937330523604184e-10,0.6717205129716436,0.4952004619970449,0.5301487521892201,0.22869561385374276,0.9392114549168391,0.27583931164303754,0.22262791547011568
ESO563-G021,external_151,bulge_rich_hsb,2,6.881061006725748e+19,2.23,74.1,1.446448942344979e-10,0.6368240349601955,0.4621586815782371,0.5107751420127017,0.30399766448085414,1.0346688552535614,0.297566649129476,0.25581604008365433
ESO563-G021,external_151,bulge_rich_hsb,3,9.627314054253065e+19,3.1199999999999997,119.0,1.3991648323295395e-10,0.6019275569487474,0.42911690115942924,0.4914015318361833,0.36375763047037013,1.0966089834196462,0.32167921432552576,0.28618644453648323
ESO563-G021,external_151,bulge_rich_hsb,4,1.2373567101780381e+20,4.01,141.0,1.3518807223140998e-10,0.5670310789372993,0.39607512074062146,0.4720279216596649,0.4122345362669122,1.140343642865458,0.34848242655950257,0.31669279528575556
ESO563-G021,external_151,bulge_rich_hsb,5,1.51198201493077e+20,4.9,195.0,1.3045966122986603e-10,0.5321346009258512,0.36303334032181356,0.4526543114831465,0.45225565114737143,1.1732069490641415,0.37831697917647983,0.3488071415781752
ESO563-G021,external_151,bulge_rich_hsb,6,1.7866073196835016e+20,5.79,227.0,1.257312502283221e-10,0.49723812291440317,0.3299915599030057,0.4332807013066281,0.4859477521761793,1.199207076225848,0.4115582436947955,0.38346999893166744
ESO563-G021,external_151,bulge_rich_hsb,7,2.0643183020177247e+20,6.69,246.0,1.2094971101327762e-10,0.46194954964439944,0.296578523524436,0.4136894101168904,0.514463026483068,1.2205000103377148,0.4490519278794122,0.4217814826946592
ESO563-G021,external_151,bulge_rich_hsb,8,2.3389436067704563e+20,7.58,268.0,1.1622130001173367e-10,0.42705307163295136,0.26353674310562814,0.394315799940372,0.538716553717488,1.2383239001968942,0.49039631957737306,0.4635413737415047
ESO563-G021,external_151,bulge_rich_hsb,9,2.6135689115231882e+20,8.47,283.0,1.1149288901018973e-10,0.39215659362150324,0.2304949626868203,0.37494218976385363,0.5691810107522235,1.258194721232317,0.5364165525730143,0.5104200393038725
ESO563-G021,external_151,bulge_rich_hsb,10,3.1566481658656686e+20,10.23,291.0,1.0089443509035677e-10,0.3416339469621152,0.17980920292945152,0.3404403427211721,0.6015496930775518,1.2806102837149451,0.6202923429424173,0.5943583291649
ESO563-G021,external_151,bulge_rich_hsb,11,3.7213271632785886e+20,12.06,310.0,8.811672361539419e-11,0.31514072193305087,0.14775041611351586,0.30993290035155957,0.6245143903877373,1.2954318372179414,0.6859053280129269,0.6600646388333544
ESO563-G021,external_151,bulge_rich_hsb,12,4.147150669524397e+20,13.439999999999998,310.0,7.84810723391929e-11,0.29516222437014983,0.12357493753100701,0.2869272880728354,0.6430273250422754,1.3065960424916407,0.7382415377610373,0.7126257709569968
ESO563-G021,external_151,bulge_rich_hsb,13,4.684058568703895e+20,15.18,310.0,6.633177290398257e-11,0.26997194483431813,0.09309281236175668,0.2579202117214005,0.6594275610384892,1.3177156143202464,0.8063832142168442,0.7806963967100843
ESO563-G021,external_151,bulge_rich_hsb,14,5.19319536964997e+20,16.83,314.0,5.481088550852451e-11,0.24608461079171914,0.06418734883919178,0.23041350138814332,0.6728164971900565,1.3272594093760093,0.8711588184392285,0.8454519378587982
ESO563-G021,external_151,bulge_rich_hsb,15,5.727017591247977e+20,18.56,317.0,4.273140963328664e-11,0.22103910297735774,0.03388040829735092,0.2015731323720615,0.6839747413956365,1.3361462916382514,0.9360720803130687,0.9104197444502212
ESO563-G021,external_151,bulge_rich_hsb,16,6.263925490427476e+20,20.300000000000004,319.0,3.681565831050141e-11,0.19572176555948373,0.024099875336303093,0.17838799705680453,0.6930000685420525,1.3397721152131374,0.9587807822291551,0.9333082655832181
ESO563-G021,external_151,bulge_rich_hsb,17,6.769976613792059e+20,21.939999999999998,318.0,3.3022896810140586e-11,0.17182310471193143,0.020802792606405048,0.15820061144921915,0.7005833918539426,1.3415873724943044,0.9681384239878865,0.942818148903587
ESO563-G021,external_151,bulge_rich_hsb,18,7.306884512971557e+20,23.68,317.0,2.8998869364635803e-11,0.1464672084468454,0.01730466824663516,0.13678228769482972,0.7070074918033967,1.3430087658126062,0.9768775801240064,0.9516432672421066
ESO563-G021,external_151,bulge_rich_hsb,19,7.840706734569564e+20,25.41,317.0,2.4997968513645408e-11,0.12125703572351272,0.013826648049852456,0.11548705775512069,0.7120877665614104,1.3440241486684257,0.9842829801809505,0.9590825723512542
ESO563-G021,external_151,bulge_rich_hsb,20,8.349843535515639e+20,27.06,312.0,2.1182080418770192e-11,0.09721265133420706,0.010509461156967229,0.09517657833285491,0.7161558550767889,1.3447591776698362,0.9900965145338632,0.9649106257924795
ESO563-G021,external_151,bulge_rich_hsb,21,8.886751434695137e+20,28.8,312.0,1.7648850570879275e-11,0.07545710571607155,0.007614165647381235,0.07664274433714414,0.719423629762191,1.3452784827109476,0.9941981523636934,0.9690235062475375
ESO563-G021,external_151,bulge_rich_hsb,22,9.420573656293144e+20,30.53,311.0,1.6057777779187442e-11,0.06792474163425756,0.007096049666084815,0.06951042878621308,0.7222484756600789,1.3458566850287772,0.9950917155365864,0.9700229387407779
ESO563-G021,external_151,bulge_rich_hsb,23,9.92971045723922e+20,32.18,310.0,1.4540280607920666e-11,0.06074069496663152,0.006601892805310773,0.06270793129544068,0.7247485093112721,1.3463486688552413,0.995877157792797,0.9708977596575068
ESO563-G021,external_151,bulge_rich_hsb,24,1.0463532678837225e+21,33.91,313.0,1.2949207816228837e-11,0.053208330884817565,0.006083776824014354,0.05557561574450963,0.7269844045087918,1.346749369201207,0.9966302968607881,0.9717208123930384
ESO563-G021,external_151,bulge_rich_hsb,25,1.1000440578016724e+21,35.65,320.0,1.1348938071983872e-11,0.04563242712623009,0.005562665952652637,0.048402072936058735,0.7288583969073811,1.3470413187764634,0.9973147841660498,0.9724528407582594
ESO563-G021,external_151,bulge_rich_hsb,26,1.1509577378962798e+21,37.3,321.0,9.831440900717099e-12,0.03844838045860407,0.0050685090918785956,0.041599575445286356,0.7304439158911288,1.3472615788911844,0.9978959580630626,0.9730682742878177
ESO563-G021,external_151,bulge_rich_hsb,27,1.2043399600560805e+21,39.029999999999994,320.0,8.800025965881391e-12,0.03404234922702702,0.0048231628734607904,0.0373911903609963,0.7318864756060353,1.3475218746475324,0.9981998085223021,0.9734221298799137
ESO563-G021,external_151,bulge_rich_hsb,28,1.2577221822158812e+21,40.76,315.0,8.089312631356744e-12,0.03142780530487191,0.004734122330733923,0.03485830963774141,0.7331868533246825,1.3477938324614787,0.9983524837683061,0.9736310981321541
ESO563-G021,external_151,bulge_rich_hsb,29,1.3086358623104886e+21,42.41,312.0,7.411464653341907e-12,0.028934165147903167,0.004649199269751652,0.03244255634677577,0.7343575764997132,1.3480323892932091,0.9984939525074245,0.9738217155638683
F561-1,external_151,low_mass_dwarf,0,4.967940906201101e+19,1.61,23.4,1.03372110448238e-11,0.23240323348657563,0.19720877867066128,0.29955902541252755,0.1302407856036253,0.7026584410828762,0.6286316461109622,0.40625238174831085
F561-1,external_151,low_mass_dwarf,1,9.966738588217116e+19,3.23,40.6,9.014413155269373e-12,0.18582175380052102,0.128755698242802,0.23819762199824823,0.21163386713276977,0.9112089009624037,0.7652906928210879,0.604767235712166
F561-1,external_151,low_mass_dwarf,2,1.4934679494418216e+20,4.84,45.5,7.752490366734551e-12,0.14960011265433049,0.08267397338605842,0.18768504980721915,0.26561683680640535,1.0150438276093623,0.8656759325541244,0.7353948862999737
F561-1,external_151,low_mass_dwarf,3,1.9902620400619317e+20,6.449999999999999,49.2,6.5736959244512915e-12,0.1179339752568609,0.0560149125976003,0.1477065718617782,0.30316829890370195,1.0716485226949648,0.9235847180859221,0.8108988925677547
F561-1,external_151,low_mass_dwarf,4,2.487056130682042e+20,8.06,50.4,5.516748382820579e-12,0.09312385513875578,0.03961407396851043,0.11694758331283005,0.3302009871928062,1.1062045948478452,0.9557235251801283,0.8544211970777
F561-1,external_151,low_mass_dwarf,5,2.9807645437206607e+20,9.66,50.4,4.639919891395516e-12,0.0741932246816852,0.029417831932358297,0.0937801100016974,0.3503478148963306,1.1289670552554836,0.9731525931318804,0.8797017139671774
F563-1,external_151,low_mass_dwarf,0,3.301675012195763e+19,1.07,22.1,6.3584420505113245e-12,0.1966411354582713,0.09530208361745646,0.22368336824370905,0.0467159222505593,0.410678803268727,0.8242834493427175,0.3290801492946497
F563-1,external_151,low_mass_dwarf,1,5.492506095054633e+19,1.78,42.7,6.150837963418015e-12,0.17659514032158308,0.08798411667387293,0.20627747154307305,0.0860879198963345,0.5672322257437843,0.8463878708650469,0.45476402774523145
F563-1,external_151,low_mass_dwarf,2,7.683337177913505e+19,2.49,60.6,5.943233876324705e-12,0.15654914518489482,0.08066614973028939,0.18887157484243705,0.11416120439029298,0.6616184726244524,0.8677878163776701,0.5331641736676683
F563-1,external_151,low_mass_dwarf,3,9.164462417029361e+19,2.97,76.8,5.80288181744472e-12,0.14299692312065487,0.07571879179659911,0.17710420805890847,0.12579919540791937,0.6954838129976217,0.8817555518706235,0.5649910059374408
F563-1,external_151,low_mass_dwarf,4,9.380459847733756e+19,3.04,81.6,5.782413808858056e-12,0.14102055740295322,0.07499730209793595,0.17538813373631057,0.13032516407525407,0.7094543464561174,0.8837541839894452,0.575695036670738
F563-1,external_151,low_mass_dwarf,5,9.843311484957462e+19,3.1900000000000004,87.0,5.738553790458061e-12,0.13678548800787824,0.07345125274365774,0.1717108316164579,0.20219530405528807,0.8990048680767795,0.8880018682281198,0.6950461111738727
F563-1,external_151,low_mass_dwarf,6,2.1445459191365003e+20,6.95,90.0,4.234402075771004e-12,0.08744466046440913,0.04228283783596418,0.11424925132217353,0.25840678333789163,1.0040705189109191,0.9539182819371811,0.8047858631062238
F563-1,external_151,low_mass_dwarf,7,2.647511364919593e+20,8.58,97.8,3.656193361667982e-12,0.07489843102627305,0.03265939910654681,0.09701451861110579,0.2769465978625019,1.0343185409578413,0.9692887087475113,0.8331174617322195
F563-1,external_151,low_mass_dwarf,8,2.8573374404610058e+20,9.26,93.7,3.5043810709256062e-12,0.07123325736490096,0.03084418165901377,0.0924529663443298,0.28658544372580796,1.0484731496203525,0.97227427586688,0.842633652903352
F563-1,external_151,low_mass_dwarf,9,3.0517351280949625e+20,9.89,103.0,3.3637314486201693e-12,0.06783758176686505,0.02916243608262286,0.08822682233246382,0.2922214877823594,1.0564251459108431,0.9749162903690126,0.8487643311102996
F563-1,external_151,low_mass_dwarf,10,3.110363002143298e+20,10.08,97.4,3.3213133085598e-12,0.06681348912618756,0.02865524297228275,0.08695227096380582,0.30508807092043294,1.0739953452043827,0.9756893490131912,0.8577399807615118
